Cell Cgi,Cell Tower Location,Comm Identifier,Comm Timedate String,Comm Type,Latitude,Longitude
505010153424F,SURRY HILLS 418A ELIZABETH ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/7/14 18:04,SMS,-33.8864,151.2088
505010153424F,SURRY HILLS 418A ELIZABETH ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/7/14 18:04,SMS,-33.8864,151.2088
5050101531F08,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/7/14 18:05,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/7/14 18:08,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/7/14 19:35,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,5/7/14 19:35,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,5/7/14 19:44,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,5/7/14 19:49,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,5/7/14 19:49,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,5/7/14 19:49,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,5/7/14 21:22,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,5/7/14 21:48,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,5/7/14 21:48,SMS,-33.89293336,151.2022962
50501015388BB,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,5/7/14 21:49,SMS,-33.89293336,151.2022962
5050101536A43,SYDNEY 2 CASTLEREAGH STREET,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/8/14 19:25,SMS,-33.86655,151.21033
5050101538CDF,SYDNEY 2 CASTLEREAGH STREET,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/8/14 19:52,SMS,-33.86655,151.21033
50501015367A5,SYDNEY 2 CASTLEREAGH STREET,a804558e420ececf05faedf05722704a115f1b50,5/8/14 21:05,Phone,-33.86655,151.21033
5050101531F0A,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/8/14 22:05,SMS,-33.89293336,151.2022962
5050101531F0A,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/8/14 22:15,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/10/14 10:41,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,dc6774d10eeca42629f043d3649f1edf903b0dab,5/10/14 13:17,Phone,-33.89293336,151.2022962
50501015388B9,REDFERN TE,dc6774d10eeca42629f043d3649f1edf903b0dab,5/10/14 13:28,Phone,-33.89293336,151.2022962
5050101530DB8,EDGECLIFF EXCHANGE (PO),dc6774d10eeca42629f043d3649f1edf903b0dab,5/10/14 14:15,Phone,-33.87932,151.23802
50501015388BC,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/11/14 12:21,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/11/14 12:23,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/12/14 9:47,Phone,-33.89293336,151.2022962
5050101536E5E,CHIPPENDALE,c8f92bd0f4e6fb45ed7fce96fc831b283db2b642,5/12/14 17:31,Phone,-33.88417103,151.20235
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/13/14 11:27,Phone,-33.89293336,151.2022962
505010153424C,SURRY HILLS 418A ELIZABETH ST,62157ccf2910019ffd915b11fa037243b75c1624,5/13/14 11:28,Phone,-33.8864,151.2088
5050101532B21,CHIPPENDALE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/13/14 11:38,Phone,-33.88417103,151.20235
5050101531F05,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,5/13/14 20:42,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,746da741fb2ac66a5130b1ce2ee4615a58b356ae,5/14/14 10:51,SMS,-33.89293336,151.2022962
5.05E+103,HAYMARKET #,cd3b39466869088df4904451c626591cc500e4ba,5/14/14 13:17,SMS,-33.88032891,151.2056904
505010153111F,HAYMARKET #,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 13:49,SMS,-33.88032891,151.2056904
505010153111F,HAYMARKET #,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 13:51,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,8e009917afae92a1d48d73229678ca56ba16f3b6,5/14/14 13:56,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 17:49,SMS,-33.88032891,151.2056904
5050101532B21,CHIPPENDALE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/14/14 19:09,Phone,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,5/14/14 19:09,Phone,-33.88417103,151.20235
5050101532B22,CHIPPENDALE,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 19:18,SMS,-33.88417103,151.20235
5050101531F08,REDFERN TE,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 20:16,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,b10d076fa3354b695ffa1e5f0ec5178d792fea95,5/14/14 23:00,SMS,-33.89293336,151.2022962
5.05E+103,HAYMARKET #,c8f92bd0f4e6fb45ed7fce96fc831b283db2b642,5/15/14 15:36,Phone,-33.88032891,151.2056904
505010153111F,HAYMARKET #,04c59eb3b86144d1ac376a34bb3a7849ca5d5957,5/15/14 15:41,Phone,-33.88032891,151.2056904
5050101536E5E,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,5/15/14 18:25,Phone,-33.88417103,151.20235
50501015388BC,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/15/14 21:31,SMS,-33.89293336,151.2022962
5050101532B26,CHIPPENDALE,70e1f163d854d4e9b63e9a3f4056ced467567d85,5/16/14 17:11,SMS,-33.88417103,151.20235
505010153111F,HAYMARKET #,6379a5790879c6b6bc212c0fcc52c578a02f36ce,5/16/14 18:37,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,6379a5790879c6b6bc212c0fcc52c578a02f36ce,5/16/14 18:58,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,6379a5790879c6b6bc212c0fcc52c578a02f36ce,5/16/14 18:59,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,6379a5790879c6b6bc212c0fcc52c578a02f36ce,5/16/14 19:04,SMS,-33.88032891,151.2056904
50501015388BC,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,5/17/14 12:04,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,5/17/14 17:58,Phone,-33.89293336,151.2022962
50501015388BB,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/17/14 19:59,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/17/14 20:00,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/17/14 20:00,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/17/14 20:00,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/17/14 20:00,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/19/14 13:15,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,5/19/14 19:08,SMS,-33.89293336,151.2022962
5.05E+103,HAYMARKET #,a804558e420ececf05faedf05722704a115f1b50,5/20/14 10:34,Phone,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:41,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:41,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:42,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:46,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:46,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:50,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:52,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:53,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 12:54,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/20/14 13:00,SMS,-33.88032891,151.2056904
50501015388BC,REDFERN TE,6d40e297ca2af7310eeb00517df94a9dbfdfcb2c,5/20/14 16:05,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,5/21/14 18:06,Phone,-33.89293336,151.2022962
505010152762F,NEWTOWN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/24/14 18:25,SMS,-33.89605,151.17964
505010153111F,HAYMARKET #,6616bfb47a35997d9d91c2d8d5fa4970ecbf501d,5/26/14 11:15,SMS,-33.88032891,151.2056904
505010153226D,SURRY HILLS,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/26/14 17:54,SMS,-33.88964,151.21142
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/26/14 17:55,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,5/26/14 18:12,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,2647503c0eeea783f96063c7789cc49b8db02ce4,5/27/14 18:40,Phone,-33.89293336,151.2022962
505010152168F,MANLY #,91aba4a11359ff3af7902428d20cfa7e676c36e7,5/31/14 10:20,SMS,-33.796679,151.285293
5.05E+12,SURRY HILLS,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,6/1/14 11:56,SMS,-33.88964,151.21142
5050101534F1B,REDFERN; 495 CLEVELAND ST,a804558e420ececf05faedf05722704a115f1b50,6/1/14 12:02,Phone,-33.89233,151.21653
5050101531F05,REDFERN TE,c8f92bd0f4e6fb45ed7fce96fc831b283db2b642,6/2/14 10:47,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/3/14 8:21,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/3/14 8:24,SMS,-33.89293336,151.2022962
505010153A565,CENTRAL SRA DONOR,dabf001d9a1ddf353d4b0679e0bbf68f1fea3c8b,6/3/14 19:10,SMS,-33.88024,151.20569
5050101531F08,REDFERN TE,454a93121d323bd849d24a34b822459b94f55cf8,6/4/14 11:29,Phone,-33.89293336,151.2022962
5.05E+103,HAYMARKET #,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/4/14 16:38,SMS,-33.88032891,151.2056904
5.05E+103,HAYMARKET #,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/4/14 16:38,SMS,-33.88032891,151.2056904
5.05E+12,CHINATOWN,dc6774d10eeca42629f043d3649f1edf903b0dab,6/4/14 19:12,Phone,-33.87829,151.20345
5.05E+103,HAYMARKET #,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/5/14 18:14,SMS,-33.88032891,151.2056904
5050101532B26,CHIPPENDALE,a24a4646d074a779b45b34b943a47bf33168f791,6/5/14 19:06,SMS,-33.88417103,151.20235
5050101532B24,CHIPPENDALE,a24a4646d074a779b45b34b943a47bf33168f791,6/5/14 19:07,SMS,-33.88417103,151.20235
5.05E+106,HAYMARKET #,6379a5790879c6b6bc212c0fcc52c578a02f36ce,6/6/14 13:39,SMS,-33.88032891,151.2056904
5050101531F05,REDFERN TE,a804558e420ececf05faedf05722704a115f1b50,6/6/14 19:26,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,ab68edd9bb5cf9fbb639e5ff83dc45b20d783250,6/6/14 20:37,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/8/14 19:50,SMS,-33.89293336,151.2022962
5.05E+78,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/9/14 18:49,Phone,-33.88417103,151.20235
5050101531F08,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/9/14 19:08,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:00,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:03,SMS,-33.89293336,151.2022962
50501015388B9,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:16,SMS,-33.89293336,151.2022962
50501015388B9,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:16,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:57,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 20:59,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 21:00,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 21:04,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/9/14 21:07,SMS,-33.89293336,151.2022962
5050101532B21,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/10/14 19:13,Phone,-33.88417103,151.20235
5050101537A48,CHIPPENDALE,a804558e420ececf05faedf05722704a115f1b50,6/12/14 19:10,SMS,-33.88417103,151.20235
50501015388BC,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,6/12/14 19:51,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,6/12/14 19:52,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,6/12/14 19:52,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,6/12/14 19:54,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/14/14 0:43,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/14/14 1:45,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/14/14 1:45,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/14/14 11:04,Phone,-33.89293336,151.2022962
5050101537A49,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/16/14 9:25,Phone,-33.88417103,151.20235
5.05E+106,HAYMARKET #,7aef968bde08f5a426621d2b4c766e2e36c593e6,6/16/14 12:05,SMS,-33.88032891,151.2056904
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/16/14 19:21,Phone,-33.89293336,151.2022962
50501015388B9,REDFERN TE,852715872cb9adf5424a385d189b83b5f88ecd73,6/16/14 20:41,Phone,-33.89293336,151.2022962
505010153111F,HAYMARKET #,a24a4646d074a779b45b34b943a47bf33168f791,6/17/14 18:32,SMS,-33.88032891,151.2056904
5050101532B26,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/17/14 19:02,Phone,-33.88417103,151.20235
50501015388BC,REDFERN TE,1334c7802f812ef1165801e481205d288c2bfbf3,6/17/14 21:26,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,715da36ed3a6e2df73ef1a86f571c3b1de229d1a,6/17/14 21:26,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,6/17/14 21:32,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/17/14 22:09,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/18/14 9:29,SMS,-33.89293336,151.2022962
5.05E+106,HAYMARKET #,70e1f163d854d4e9b63e9a3f4056ced467567d85,6/18/14 18:47,SMS,-33.88032891,151.2056904
505010153111F,HAYMARKET #,70e1f163d854d4e9b63e9a3f4056ced467567d85,6/18/14 18:47,SMS,-33.88032891,151.2056904
505010153111F,HAYMARKET #,70e1f163d854d4e9b63e9a3f4056ced467567d85,6/18/14 18:47,SMS,-33.88032891,151.2056904
5050101532B21,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/18/14 19:04,Phone,-33.88417103,151.20235
5.05E+103,HAYMARKET #,6dad3704c00eb122d2f183ca612ef8990cc72bea,6/19/14 17:32,SMS,-33.88032891,151.2056904
5.05E+84,DARLINGHURST,70e1f163d854d4e9b63e9a3f4056ced467567d85,6/20/14 20:05,SMS,-33.87814,151.2136
50501015388B9,REDFERN TE,e1c8d908b3c12914e6a5108e3f365888357e6b19,6/21/14 10:31,Phone,-33.89293336,151.2022962
5050101536A3B,SYDNEY 450 GEORGE ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/21/14 15:16,SMS,-33.87055,151.20793
5050101536A3B,SYDNEY 450 GEORGE ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/21/14 15:17,SMS,-33.87055,151.20793
5050101536A3B,SYDNEY 450 GEORGE ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/21/14 15:18,SMS,-33.87055,151.20793
5050101536A3B,SYDNEY 450 GEORGE ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/21/14 15:20,SMS,-33.87055,151.20793
5050101531F05,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,6/22/14 12:07,Phone,-33.89293336,151.2022962
5.05E+29,SURRY HILLS 418A ELIZABETH ST,2647503c0eeea783f96063c7789cc49b8db02ce4,6/23/14 21:17,Phone,-33.8864,151.2088
5050101532B23,CHIPPENDALE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,6/24/14 19:07,Phone,-33.88417103,151.20235
50501015388BC,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,6/24/14 20:34,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a804558e420ececf05faedf05722704a115f1b50,6/25/14 11:32,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a804558e420ececf05faedf05722704a115f1b50,6/25/14 11:33,Phone,-33.89293336,151.2022962
5050101532B22,CHIPPENDALE,91aba4a11359ff3af7902428d20cfa7e676c36e7,6/25/14 11:35,Phone,-33.88417103,151.20235
505010153111F,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,6/25/14 12:14,SMS,-33.88032891,151.2056904
5050101532B21,CHIPPENDALE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,6/26/14 19:04,Phone,-33.88417103,151.20235
5050101531F05,REDFERN TE,c8f92bd0f4e6fb45ed7fce96fc831b283db2b642,6/26/14 19:35,Phone,-33.89293336,151.2022962
5.05E+106,HAYMARKET #,a24a4646d074a779b45b34b943a47bf33168f791,6/27/14 20:38,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,a24a4646d074a779b45b34b943a47bf33168f791,6/27/14 20:44,SMS,-33.88032891,151.2056904
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 10:13,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 10:28,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a804558e420ececf05faedf05722704a115f1b50,6/28/14 12:05,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 12:07,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 12:11,SMS,-33.89293336,151.2022962
50501015388B9,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 12:31,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,6/28/14 12:41,SMS,-33.89293336,151.2022962
50501015388B9,REDFERN TE,70e1f163d854d4e9b63e9a3f4056ced467567d85,6/29/14 16:22,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,ce4393a832fb45f7dddcb5c2147fd086763acfb4,6/29/14 19:43,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,ce4393a832fb45f7dddcb5c2147fd086763acfb4,6/29/14 19:48,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,ce4393a832fb45f7dddcb5c2147fd086763acfb4,6/29/14 19:52,SMS,-33.89293336,151.2022962
50501015388BE,REDFERN TE,ce4393a832fb45f7dddcb5c2147fd086763acfb4,6/30/14 18:14,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,7/1/14 9:51,Phone,-33.89293336,151.2022962
5.05E+106,HAYMARKET #,dc6774d10eeca42629f043d3649f1edf903b0dab,7/1/14 10:51,Phone,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,91aba4a11359ff3af7902428d20cfa7e676c36e7,7/1/14 17:39,Phone,-33.88417103,151.20235
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:24,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:26,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:32,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:36,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:36,SMS,-33.89293336,151.2022962
5050101531F08,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/1/14 21:39,SMS,-33.89293336,151.2022962
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/2/14 0:11,SMS,-33.89293336,151.2022962
5050101536E5F,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,7/2/14 18:13,Phone,-33.88417103,151.20235
5050101536E5F,CHIPPENDALE,a5834ee77b2c1dd26c78966f5e2c989c453878ba,7/2/14 18:13,Phone,-33.88417103,151.20235
5050101531F05,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,7/2/14 18:38,Phone,-33.89293336,151.2022962
50501015388BC,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/2/14 20:19,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,a24a4646d074a779b45b34b943a47bf33168f791,7/2/14 20:20,SMS,-33.89293336,151.2022962
5050101531F05,REDFERN TE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,7/3/14 20:54,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,62157ccf2910019ffd915b11fa037243b75c1624,7/4/14 9:46,Phone,-33.89293336,151.2022962
5.05E+103,HAYMARKET #,62157ccf2910019ffd915b11fa037243b75c1624,7/4/14 16:50,Phone,-33.88032891,151.2056904
5050101531F05,REDFERN TE,ab68edd9bb5cf9fbb639e5ff83dc45b20d783250,7/4/14 18:55,Phone,-33.89293336,151.2022962
5050101531F05,REDFERN TE,bc0b01860486b0f0a240ce8419d3d7553fe404ab,7/7/14 19:19,SMS,-33.89293336,151.2022962
5.05E+29,SURRY HILLS 418A ELIZABETH ST,a804558e420ececf05faedf05722704a115f1b50,7/8/14 18:11,Phone,-33.8864,151.2088
5050101531F05,REDFERN TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,7/8/14 21:41,Phone,-33.89293336,151.2022962
5.05E+106,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 11:45,Phone,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 12:00,Phone,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 16:04,Phone,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 16:26,SMS,-33.88032891,151.2056904
5.05E+106,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 16:29,SMS,-33.88032891,151.2056904
505010153111F,HAYMARKET #,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/10/14 16:37,SMS,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,7/10/14 18:05,Phone,-33.88417103,151.20235
5.05E+78,CHIPPENDALE,cd3b39466869088df4904451c626591cc500e4ba,7/11/14 9:17,SMS,-33.88417103,151.20235
5050101533FF5,DAVID JONES,af87051f8c64d7e75f7044ea21acd592fee37d6e,7/11/14 13:10,Phone,-33.8703,151.2101
5.05E+78,CHIPPENDALE,af87051f8c64d7e75f7044ea21acd592fee37d6e,7/11/14 13:44,Phone,-33.88417103,151.20235
50501015369CB,71 MACQUARIE ST,91aba4a11359ff3af7902428d20cfa7e676c36e7,7/11/14 18:22,Phone,-33.86113,151.21293
5050101527C30,FAIRLIGHT 137 SYDNEY RD,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/11/14 18:59,SMS,-33.79661,151.27756
5050101527C30,FAIRLIGHT 137 SYDNEY RD,746da741fb2ac66a5130b1ce2ee4615a58b356ae,7/11/14 18:59,SMS,-33.79661,151.27756
